时间(s),residual_x_before,residual_y_before,residual_x_after,residual_y_after,residual_norm_after
313.8263006076751,3.690319793912323,-0.7370918683152144,0.21034787719768566,1.0850275290806404,1.1052289212214872
313.9263006076751,3.669572517593629,-1.1956515252959277,0.18960060087899144,0.626467872099927,0.6545306582789573
314.0263006076751,3.680443966846777,-1.5737287829604103,0.20047205013213976,0.2483906144354444,0.3191973374321922
314.1263006076751,3.7108047440605674,-1.619539186931425,0.23083282734592991,0.20258021046442964,0.307119741879822
314.22630060767506,3.739138031549082,-1.5182366329666612,0.2591661148344446,0.3038827644291935,0.3993892957948538
314.3263006076751,3.73425423733908,-1.5084362356126908,0.25428232062444245,0.3136831617831639,0.40380270500385995
314.4263006076751,3.6672807685079647,-1.6446232459260224,0.18730885179332724,0.17749615146983233,0.2580493940057529
314.5263006076751,3.507122514787145,-1.8837686760941947,0.027150598072507748,-0.061649278698340026,0.06736310963517393
314.6263006076751,3.316984255255811,-2.128283887647406,-0.1629876614588266,-0.30616449025155124,0.34684531549209263
314.72630060767506,3.218482558875916,-2.3209116491223756,-0.2614893578387214,-0.49879225172652086,0.5631788300755984
314.8263006076751,3.2770188676162597,-2.433877295976077,-0.20295304909837775,-0.6117578985802221,0.6445445419935055
314.9263006076751,3.4177706283782534,-2.412958546781848,-0.06220128833638405,-0.5908391493859932,0.5941042843793252
315.0263006076751,3.448820633773476,-2.2275778803922024,-0.03115128294116154,-0.4054584829963477,0.406653395242902
315.1263006076751,3.2749962669130817,-1.9237486597647364,-0.2049756498015558,-0.1016292623688817,0.22878707127198653
315.22630060767506,3.0498041269246237,-1.6925515540183977,-0.4301677897900138,0.12956784337745697,0.44925733539955776
315.3263006076751,2.945998777251699,-1.682520447438834,-0.5339731394629386,0.1395989499570207,0.5519195416879253
315.4263006076751,2.9791929146907634,-1.722591779303169,-0.500779002023874,0.09952761809268562,0.5105735555541735
315.5263006076751,3.0891258341641006,-1.583323043899609,-0.3908460825505369,0.23879635349624562,0.4580222251028928
315.6263006076751,3.2733588315463464,-1.2711574484562693,-0.20661308516829102,0.5509619489395854,0.5884284460680549
315.72630060767506,3.566441410849148,-0.9236770832296968,0.08646949413451033,0.8984423141661579,0.9025937986160327
315.8263006076751,3.8045565760928675,-0.7479994911473027,0.32458465937823,1.074119906248552,1.1220912503460134
315.9263006076751,3.785361763205536,-0.8519548464939404,0.3053898464908986,0.9701645509019143,1.0170949877796311
316.0263006076751,3.5370014968422794,-0.9875535363450189,0.05702958012764192,0.8345658610508359,0.8365121334691197
