candidate_id,目标编号,任务,start_time,exec_time,distance,angle_deg,speed,acceleration,margin,normalized_margin,bottleneck_constraint,window_points,dmin,dmax,vmax,amax
128,S04,射击,480.95,482.45,14.120079793553463,-4.27487090736733,1.424689160681826,0.6005322249665404,0.02050602334326168,0.02050602334326168,speed,16,5.0,30.0,2.0,1.5
129,S04,射击,481.05,482.55,14.176888312487511,-3.5166180208028948,1.4206465725391497,0.5263363345792068,0.02050602334326168,0.02050602334326168,speed,16,5.0,30.0,2.0,1.5
130,S04,射击,481.15,482.65,14.260192787367677,-3.903085527719598,1.5281227440068879,0.9280614993853511,0.02050602334326168,0.02050602334326168,speed,16,5.0,30.0,2.0,1.5
131,S04,射击,481.25,482.75,14.517920170269488,-6.137010619509304,1.6061779008432298,0.26315308615645,0.03452441689606611,0.03452441689606611,speed,16,5.0,30.0,2.0,1.5
132,S04,射击,481.35,482.85,14.838784839452241,-8.791185101026777,1.5805686492956852,0.3003459245813133,0.07024718542060837,0.07024718542060837,speed,16,5.0,30.0,2.0,1.5
133,S04,射击,481.45,482.95,15.114528101432793,-10.698504677342791,1.5463724253424047,0.3502828283827383,0.10864676979637011,0.10864676979637011,speed,16,5.0,30.0,2.0,1.5
134,S04,射击,481.55,483.05,15.35816254703338,-11.60687518441047,1.6160090598274792,1.3257970103149164,0.11613532645672242,0.11613532645672242,acceleration,16,5.0,30.0,2.0,1.5
135,S05,射击,478.85,480.35,21.682246810394844,-28.437728313196725,1.9326804233279127,0.2594064515573358,0.02127544679860882,0.02127544679860882,speed,16,5.0,30.0,2.0,1.5
136,S05,射击,478.95,480.45,21.876382956217988,-28.501031205029335,1.9284338617567034,0.5479120958929405,0.02127544679860882,0.02127544679860882,speed,16,5.0,30.0,2.0,1.5
137,S05,射击,479.05,480.55,22.261777334024675,-28.260312224238085,1.8489766474888012,1.2123778129084488,0.02127544679860882,0.02127544679860882,speed,16,5.0,30.0,2.0,1.5
138,S05,射击,479.15,480.65,22.502912522912222,-27.526108339565177,1.751543231042297,1.0408957697885954,0.02127544679860882,0.02127544679860882,speed,16,5.0,30.0,2.0,1.5
139,S05,射击,479.25,480.75,22.527824410901037,-26.51906994668714,1.7038046148340447,0.16757370301803554,0.02127544679860882,0.02127544679860882,speed,16,5.0,30.0,2.0,1.5
140,S05,射击,479.35,480.85,22.500649254411602,-25.804048488202984,1.726667034059839,0.647907451813512,0.022586360165033792,0.022586360165033792,speed,16,5.0,30.0,2.0,1.5
141,S05,射击,479.45,480.95,22.508369435019105,-25.462027850087544,1.811221780611295,0.9824246501011479,0.03365978833604366,0.03365978833604366,speed,16,5.0,30.0,2.0,1.5
142,S05,射击,479.55,481.05,22.551602302427543,-24.85573261254887,1.9109412737536389,0.740350290130024,0.03365978833604366,0.03365978833604366,speed,16,5.0,30.0,2.0,1.5
143,S05,射击,479.65,481.15,22.518683955672202,-23.586578192387005,1.9589879533134766,0.3794596200805587,0.02050602334326168,0.02050602334326168,speed,16,5.0,30.0,2.0,1.5
144,S05,射击,479.75,481.25,22.333957002994687,-21.892939235117414,1.9309511662078678,0.9005394925814459,0.02050602334326168,0.02050602334326168,speed,16,5.0,30.0,2.0,1.5
145,S05,射击,479.85,481.35,22.215637178164233,-20.366856933670974,1.8595056291587833,0.988081211164002,0.02050602334326168,0.02050602334326168,speed,16,5.0,30.0,2.0,1.5
146,S05,射击,479.95,481.45,22.399328197718855,-19.73403233309877,1.7827064604072598,0.7100230920316005,0.02050602334326168,0.02050602334326168,speed,16,5.0,30.0,2.0,1.5
147,S05,射击,480.05,481.55,22.63166809017996,-19.962149937676116,1.717501570346291,0.7532057374311089,0.02050602334326168,0.02050602334326168,speed,16,5.0,30.0,2.0,1.5
148,S05,射击,480.15,481.65,22.512915620359,-20.343949318057636,1.6648484218107396,0.551375833982072,0.02050602334326168,0.02050602334326168,speed,16,5.0,30.0,2.0,1.5
149,S05,射击,480.25,481.75,22.175072092547673,-20.519061870837078,1.6224068567246726,0.28287532136724436,0.02050602334326168,0.02050602334326168,speed,16,5.0,30.0,2.0,1.5
150,S05,射击,480.35,481.85,21.99380437173613,-20.67956104820982,1.6111300204074248,0.16565272093554526,0.02050602334326168,0.02050602334326168,speed,16,5.0,30.0,2.0,1.5
